trip_id,arrival_time,departure_time,stop_id,stop_sequence
TRIP_CMRL_BLUE_0_0032,11:15:00,11:15:00,ST_LIC,3
TRIP_CMRL_BLUE_0_0032,11:18:00,11:18:00,ST_1000_LIGHTS,4
TRIP_CMRL_BLUE_0_0032,11:21:00,11:21:00,ST_AG_DMS,5
TRIP_CMRL_BLUE_0_0032,11:23:00,11:23:00,ST_TEYNAMPET,6
TRIP_CMRL_BLUE_0_0032,11:25:00,11:25:00,ST_NANDANAM,7
TRIP_CMRL_BLUE_0_0032,11:28:00,11:28:00,ST_SAIDAPET,8
TRIP_CMRL_BLUE_0_0032,11:32:00,11:32:00,ST_GUINDY,9
TRIP_CMRL_BLUE_0_0032,11:40:00,11:40:00,ST_AIRPORT,10
TRIP_CMRL_BLUE_0_0033,11:20:00,11:20:00,ST_CENTRAL,1
TRIP_CMRL_BLUE_0_0033,11:23:00,11:23:00,ST_GOVT_ESTATE,2
TRIP_CMRL_BLUE_0_0033,11:25:00,11:25:00,ST_LIC,3
TRIP_CMRL_BLUE_0_0033,11:28:00,11:28:00,ST_1000_LIGHTS,4
TRIP_CMRL_BLUE_0_0033,11:31:00,11:31:00,ST_AG_DMS,5
TRIP_CMRL_BLUE_0_0033,11:33:00,11:33:00,ST_TEYNAMPET,6
TRIP_CMRL_BLUE_0_0033,11:35:00,11:35:00,ST_NANDANAM,7
TRIP_CMRL_BLUE_0_0033,11:38:00,11:38:00,ST_SAIDAPET,8
TRIP_CMRL_BLUE_0_0033,11:42:00,11:42:00,ST_GUINDY,9
TRIP_CMRL_BLUE_0_0033,11:50:00,11:50:00,ST_AIRPORT,10
TRIP_CMRL_BLUE_0_0034,11:30:00,11:30:00,ST_CENTRAL,1
TRIP_CMRL_BLUE_0_0034,11:33:00,11:33:00,ST_GOVT_ESTATE,2
TRIP_CMRL_BLUE_0_0034,11:35:00,11:35:00,ST_LIC,3
TRIP_CMRL_BLUE_0_0034,11:38:00,11:38:00,ST_1000_LIGHTS,4
TRIP_CMRL_BLUE_0_0034,11:41:00,11:41:00,ST_AG_DMS,5
TRIP_CMRL_BLUE_0_0034,11:43:00,11:43:00,ST_TEYNAMPET,6
TRIP_CMRL_BLUE_0_0034,11:45:00,11:45:00,ST_NANDANAM,7
TRIP_CMRL_BLUE_0_0034,11:48:00,11:48:00,ST_SAIDAPET,8
TRIP_CMRL_BLUE_0_0034,11:52:00,11:52:00,ST_GUINDY,9
TRIP_CMRL_BLUE_0_0034,12:00:00,12:00:00,ST_AIRPORT,10
TRIP_CMRL_BLUE_0_0035,11:40:00,11:40:00,ST_CENTRAL,1
TRIP_CMRL_BLUE_0_0035,11:43:00,11:43:00,ST_GOVT_ESTATE,2
TRIP_CMRL_BLUE_0_0035,11:45:00,11:45:00,ST_LIC,3
TRIP_CMRL_BLUE_0_0035,11:48:00,11:48:00,ST_1000_LIGHTS,4
TRIP_CMRL_BLUE_0_0035,11:51:00,11:51:00,ST_AG_DMS,5
TRIP_CMRL_BLUE_0_0035,11:53:00,11:53:00,ST_TEYNAMPET,6
TRIP_CMRL_BLUE_0_0035,11:55:00,11:55:00,ST_NANDANAM,7
TRIP_CMRL_BLUE_0_0035,11:58:00,11:58:00,ST_SAIDAPET,8
TRIP_CMRL_BLUE_0_0035,12:02:00,12:02:00,ST_GUINDY,9
TRIP_CMRL_BLUE_0_0035,12:10:00,12:10:00,ST_AIRPORT,10
TRIP_CMRL_BLUE_0_0036,11:50:00,11:50:00,ST_CENTRAL,1
TRIP_CMRL_BLUE_0_0036,11:53:00,11:53:00,ST_GOVT_ESTATE,2
TRIP_CMRL_BLUE_0_0036,11:55:00,11:55:00,ST_LIC,3
TRIP_CMRL_BLUE_0_0036,11:58:00,11:58:00,ST_1000_LIGHTS,4
TRIP_CMRL_BLUE_0_0036,12:01:00,12:01:00,ST_AG_DMS,5
TRIP_CMRL_BLUE_0_0036,12:03:00,12:03:00,ST_TEYNAMPET,6
TRIP_CMRL_BLUE_0_0036,12:05:00,12:05:00,ST_NANDANAM,7
TRIP_CMRL_BLUE_0_0036,12:08:00,12:08:00,ST_SAIDAPET,8
TRIP_CMRL_BLUE_0_0036,12:12:00,12:12:00,ST_GUINDY,9
TRIP_CMRL_BLUE_0_0036,12:20:00,12:20:00,ST_AIRPORT,10
TRIP_CMRL_BLUE_0_0037,12:00:00,12:00:00,ST_CENTRAL,1
TRIP_CMRL_BLUE_0_0037,12:03:00,12:03:00,ST_GOVT_ESTATE,2
TRIP_CMRL_BLUE_0_0037,12:05:00,12:05:00,ST_LIC,3
TRIP_CMRL_BLUE_0_0037,12:08:00,12:08:00,ST_1000_LIGHTS,4
TRIP_CMRL_BLUE_0_0037,12:11:00,12:11:00,ST_AG_DMS,5
TRIP_CMRL_BLUE_0_0037,12:13:00,12:13:00,ST_TEYNAMPET,6
TRIP_CMRL_BLUE_0_0037,12:15:00,12:15:00,ST_NANDANAM,7
TRIP_CMRL_BLUE_0_0037,12:18:00,12:18:00,ST_SAIDAPET,8
TRIP_CMRL_BLUE_0_0037,12:22:00,12:22:00,ST_GUINDY,9
TRIP_CMRL_BLUE_0_0037,12:30:00,12:30:00,ST_AIRPORT,10
TRIP_CMRL_BLUE_0_0038,12:10:00,12:10:00,ST_CENTRAL,1
TRIP_CMRL_BLUE_0_0038,12:13:00,12:13:00,ST_GOVT_ESTATE,2
TRIP_CMRL_BLUE_0_0038,12:15:00,12:15:00,ST_LIC,3
TRIP_CMRL_BLUE_0_0038,12:18:00,12:18:00,ST_1000_LIGHTS,4
TRIP_CMRL_BLUE_0_0038,12:21:00,12:21:00,ST_AG_DMS,5
TRIP_CMRL_BLUE_0_0038,12:23:00,12:23:00,ST_TEYNAMPET,6
TRIP_CMRL_BLUE_0_0038,12:25:00,12:25:00,ST_NANDANAM,7
TRIP_CMRL_BLUE_0_0038,12:28:00,12:28:00,ST_SAIDAPET,8
TRIP_CMRL_BLUE_0_0038,12:32:00,12:32:00,ST_GUINDY,9
TRIP_CMRL_BLUE_0_0038,12:40:00,12:40:00,ST_AIRPORT,10
TRIP_CMRL_BLUE_0_0039,12:20:00,12:20:00,ST_CENTRAL,1
TRIP_CMRL_BLUE_0_0039,12:23:00,12:23:00,ST_GOVT_ESTATE,2
TRIP_CMRL_BLUE_0_0039,12:25:00,12:25:00,ST_LIC,3
TRIP_CMRL_BLUE_0_0039,12:28:00,12:28:00,ST_1000_LIGHTS,4
TRIP_CMRL_BLUE_0_0039,12:31:00,12:31:00,ST_AG_DMS,5
TRIP_CMRL_BLUE_0_0039,12:33:00,12:33:00,ST_TEYNAMPET,6
TRIP_CMRL_BLUE_0_0039,12:35:00,12:35:00,ST_NANDANAM,7
TRIP_CMRL_BLUE_0_0039,12:38:00,12:38:00,ST_SAIDAPET,8
TRIP_CMRL_BLUE_0_0039,12:42:00,12:42:00,ST_GUINDY,9
TRIP_CMRL_BLUE_0_0039,12:50:00,12:50:00,ST_AIRPORT,10
TRIP_CMRL_BLUE_0_0040,12:30:00,12:30:00,ST_CENTRAL,1
TRIP_CMRL_BLUE_0_0040,12:33:00,12:33:00,ST_GOVT_ESTATE,2
TRIP_CMRL_BLUE_0_0040,12:35:00,12:35:00,ST_LIC,3
TRIP_CMRL_BLUE_0_0040,12:38:00,12:38:00,ST_1000_LIGHTS,4
TRIP_CMRL_BLUE_0_0040,12:41:00,12:41:00,ST_AG_DMS,5
TRIP_CMRL_BLUE_0_0040,12:43:00,12:43:00,ST_TEYNAMPET,6
TRIP_CMRL_BLUE_0_0040,12:45:00,12:45:00,ST_NANDANAM,7
TRIP_CMRL_BLUE_0_0040,12:48:00,12:48:00,ST_SAIDAPET,8
TRIP_CMRL_BLUE_0_0040,12:52:00,12:52:00,ST_GUINDY,9
TRIP_CMRL_BLUE_0_0040,13:00:00,13:00:00,ST_AIRPORT,10
TRIP_CMRL_BLUE_0_0041,12:40:00,12:40:00,ST_CENTRAL,1
TRIP_CMRL_BLUE_0_0041,12:43:00,12:43:00,ST_GOVT_ESTATE,2
TRIP_CMRL_BLUE_0_0041,12:45:00,12:45:00,ST_LIC,3
TRIP_CMRL_BLUE_0_0041,12:48:00,12:48:00,ST_1000_LIGHTS,4
TRIP_CMRL_BLUE_0_0041,12:51:00,12:51:00,ST_AG_DMS,5
TRIP_CMRL_BLUE_0_0041,12:53:00,12:53:00,ST_TEYNAMPET,6
TRIP_CMRL_BLUE_0_0041,12:55:00,12:55:00,ST_NANDANAM,7
TRIP_CMRL_BLUE_0_0041,12:58:00,12:58:00,ST_SAIDAPET,8
TRIP_CMRL_BLUE_0_0041,13:02:00,13:02:00,ST_GUINDY,9
TRIP_CMRL_BLUE_0_0041,13:10:00,13:10:00,ST_AIRPORT,10
TRIP_CMRL_BLUE_0_0042,12:50:00,12:50:00,ST_CENTRAL,1
TRIP_CMRL_BLUE_0_0042,12:53:00,12:53:00,ST_GOVT_ESTATE,2
TRIP_CMRL_BLUE_0_0042,12:55:00,12:55:00,ST_LIC,3
TRIP_CMRL_BLUE_0_0042,12:58:00,12:58:00,ST_1000_LIGHTS,4
TRIP_CMRL_BLUE_0_0042,13:01:00,13:01:00,ST_AG_DMS,5
TRIP_CMRL_BLUE_0_0042,13:03:00,13:03:00,ST_TEYNAMPET,6
TRIP_CMRL_BLUE_0_0042,13:05:00,13:05:00,ST_NANDANAM,7
TRIP_CMRL_BLUE_0_0042,13:08:00,13:08:00,ST_SAIDAPET,8
TRIP_CMRL_BLUE_0_0042,13:12:00,13:12:00,ST_GUINDY,9
TRIP_CMRL_BLUE_0_0042,13:20:00,13:20:00,ST_AIRPORT,10
TRIP_CMRL_BLUE_0_0043,13:00:00,13:00:00,ST_CENTRAL,1
TRIP_CMRL_BLUE_0_0043,13:03:00,13:03:00,ST_GOVT_ESTATE,2
TRIP_CMRL_BLUE_0_0043,13:05:00,13:05:00,ST_LIC,3
TRIP_CMRL_BLUE_0_0043,13:08:00,13:08:00,ST_1000_LIGHTS,4
TRIP_CMRL_BLUE_0_0043,13:11:00,13:11:00,ST_AG_DMS,5
TRIP_CMRL_BLUE_0_0043,13:13:00,13:13:00,ST_TEYNAMPET,6
TRIP_CMRL_BLUE_0_0043,13:15:00,13:15:00,ST_NANDANAM,7
TRIP_CMRL_BLUE_0_0043,13:18:00,13:18:00,ST_SAIDAPET,8
TRIP_CMRL_BLUE_0_0043,13:22:00,13:22:00,ST_GUINDY,9
TRIP_CMRL_BLUE_0_0043,13:30:00,13:30:00,ST_AIRPORT,10
TRIP_CMRL_BLUE_0_0044,13:10:00,13:10:00,ST_CENTRAL,1
TRIP_CMRL_BLUE_0_0044,13:13:00,13:13:00,ST_GOVT_ESTATE,2
TRIP_CMRL_BLUE_0_0044,13:15:00,13:15:00,ST_LIC,3
TRIP_CMRL_BLUE_0_0044,13:18:00,13:18:00,ST_1000_LIGHTS,4
TRIP_CMRL_BLUE_0_0044,13:21:00,13:21:00,ST_AG_DMS,5
TRIP_CMRL_BLUE_0_0044,13:23:00,13:23:00,ST_TEYNAMPET,6
TRIP_CMRL_BLUE_0_0044,13:25:00,13:25:00,ST_NANDANAM,7
TRIP_CMRL_BLUE_0_0044,13:28:00,13:28:00,ST_SAIDAPET,8
TRIP_CMRL_BLUE_0_0044,13:32:00,13:32:00,ST_GUINDY,9
TRIP_CMRL_BLUE_0_0044,13:40:00,13:40:00,ST_AIRPORT,10
TRIP_CMRL_BLUE_0_0045,13:20:00,13:20:00,ST_CENTRAL,1
TRIP_CMRL_BLUE_0_0045,13:23:00,13:23:00,ST_GOVT_ESTATE,2
TRIP_CMRL_BLUE_0_0045,13:25:00,13:25:00,ST_LIC,3
TRIP_CMRL_BLUE_0_0045,13:28:00,13:28:00,ST_1000_LIGHTS,4
TRIP_CMRL_BLUE_0_0045,13:31:00,13:31:00,ST_AG_DMS,5
TRIP_CMRL_BLUE_0_0045,13:33:00,13:33:00,ST_TEYNAMPET,6
TRIP_CMRL_BLUE_0_0045,13:35:00,13:35:00,ST_NANDANAM,7
TRIP_CMRL_BLUE_0_0045,13:38:00,13:38:00,ST_SAIDAPET,8
TRIP_CMRL_BLUE_0_0045,13:42:00,13:42:00,ST_GUINDY,9
TRIP_CMRL_BLUE_0_0045,13:50:00,13:50:00,ST_AIRPORT,10
TRIP_CMRL_BLUE_0_0046,13:30:00,13:30:00,ST_CENTRAL,1
TRIP_CMRL_BLUE_0_0046,13:33:00,13:33:00,ST_GOVT_ESTATE,2
TRIP_CMRL_BLUE_0_0046,13:35:00,13:35:00,ST_LIC,3
TRIP_CMRL_BLUE_0_0046,13:38:00,13:38:00,ST_1000_LIGHTS,4
TRIP_CMRL_BLUE_0_0046,13:41:00,13:41:00,ST_AG_DMS,5
TRIP_CMRL_BLUE_0_0046,13:43:00,13:43:00,ST_TEYNAMPET,6
TRIP_CMRL_BLUE_0_0046,13:45:00,13:45:00,ST_NANDANAM,7
TRIP_CMRL_BLUE_0_0046,13:48:00,13:48:00,ST_SAIDAPET,8
TRIP_CMRL_BLUE_0_0046,13:52:00,13:52:00,ST_GUINDY,9
TRIP_CMRL_BLUE_0_0046,14:00:00,14:00:00,ST_AIRPORT,10
TRIP_CMRL_BLUE_0_0047,13:40:00,13:40:00,ST_CENTRAL,1
TRIP_CMRL_BLUE_0_0047,13:43:00,13:43:00,ST_GOVT_ESTATE,2
TRIP_CMRL_BLUE_0_0047,13:45:00,13:45:00,ST_LIC,3
TRIP_CMRL_BLUE_0_0047,13:48:00,13:48:00,ST_1000_LIGHTS,4
TRIP_CMRL_BLUE_0_0047,13:51:00,13:51:00,ST_AG_DMS,5
TRIP_CMRL_BLUE_0_0047,13:53:00,13:53:00,ST_TEYNAMPET,6
TRIP_CMRL_BLUE_0_0047,13:55:00,13:55:00,ST_NANDANAM,7
TRIP_CMRL_BLUE_0_0047,13:58:00,13:58:00,ST_SAIDAPET,8
TRIP_CMRL_BLUE_0_0047,14:02:00,14:02:00,ST_GUINDY,9
TRIP_CMRL_BLUE_0_0047,14:10:00,14:10:00,ST_AIRPORT,10
TRIP_CMRL_BLUE_0_0048,13:50:00,13:50:00,ST_CENTRAL,1
TRIP_CMRL_BLUE_0_0048,13:53:00,13:53:00,ST_GOVT_ESTATE,2
TRIP_CMRL_BLUE_0_0048,13:55:00,13:55:00,ST_LIC,3
TRIP_CMRL_BLUE_0_0048,13:58:00,13:58:00,ST_1000_LIGHTS,4
TRIP_CMRL_BLUE_0_0048,14:01:00,14:01:00,ST_AG_DMS,5
TRIP_CMRL_BLUE_0_0048,14:03:00,14:03:00,ST_TEYNAMPET,6
TRIP_CMRL_BLUE_0_0048,14:05:00,14:05:00,ST_NANDANAM,7
TRIP_CMRL_BLUE_0_0048,14:08:00,14:08:00,ST_SAIDAPET,8
TRIP_CMRL_BLUE_0_0048,14:12:00,14:12:00,ST_GUINDY,9
TRIP_CMRL_BLUE_0_0048,14:20:00,14:20:00,ST_AIRPORT,10
TRIP_CMRL_BLUE_0_0049,14:00:00,14:00:00,ST_CENTRAL,1
TRIP_CMRL_BLUE_0_0049,14:03:00,14:03:00,ST_GOVT_ESTATE,2
TRIP_CMRL_BLUE_0_0049,14:05:00,14:05:00,ST_LIC,3
TRIP_CMRL_BLUE_0_0049,14:08:00,14:08:00,ST_1000_LIGHTS,4
TRIP_CMRL_BLUE_0_0049,14:11:00,14:11:00,ST_AG_DMS,5
TRIP_CMRL_BLUE_0_0049,14:13:00,14:13:00,ST_TEYNAMPET,6
TRIP_CMRL_BLUE_0_0049,14:15:00,14:15:00,ST_NANDANAM,7
TRIP_CMRL_BLUE_0_0049,14:18:00,14:18:00,ST_SAIDAPET,8
TRIP_CMRL_BLUE_0_0049,14:22:00,14:22:00,ST_GUINDY,9
TRIP_CMRL_BLUE_0_0049,14:30:00,14:30:00,ST_AIRPORT,10
TRIP_CMRL_BLUE_0_0050,14:10:00,14:10:00,ST_CENTRAL,1
TRIP_CMRL_BLUE_0_0050,14:13:00,14:13:00,ST_GOVT_ESTATE,2
TRIP_CMRL_BLUE_0_0050,14:15:00,14:15:00,ST_LIC,3
TRIP_CMRL_BLUE_0_0050,14:18:00,14:18:00,ST_1000_LIGHTS,4
TRIP_CMRL_BLUE_0_0050,14:21:00,14:21:00,ST_AG_DMS,5
TRIP_CMRL_BLUE_0_0050,14:23:00,14:23:00,ST_TEYNAMPET,6
TRIP_CMRL_BLUE_0_0050,14:25:00,14:25:00,ST_NANDANAM,7
TRIP_CMRL_BLUE_0_0050,14:28:00,14:28:00,ST_SAIDAPET,8
TRIP_CMRL_BLUE_0_0050,14:32:00,14:32:00,ST_GUINDY,9
TRIP_CMRL_BLUE_0_0050,14:40:00,14:40:00,ST_AIRPORT,10
TRIP_CMRL_BLUE_0_0051,14:20:00,14:20:00,ST_CENTRAL,1
TRIP_CMRL_BLUE_0_0051,14:23:00,14:23:00,ST_GOVT_ESTATE,2
TRIP_CMRL_BLUE_0_0051,14:25:00,14:25:00,ST_LIC,3
TRIP_CMRL_BLUE_0_0051,14:28:00,14:28:00,ST_1000_LIGHTS,4
TRIP_CMRL_BLUE_0_0051,14:31:00,14:31:00,ST_AG_DMS,5
TRIP_CMRL_BLUE_0_0051,14:33:00,14:33:00,ST_TEYNAMPET,6
TRIP_CMRL_BLUE_0_0051,14:35:00,14:35:00,ST_NANDANAM,7
TRIP_CMRL_BLUE_0_0051,14:38:00,14:38:00,ST_SAIDAPET,8
TRIP_CMRL_BLUE_0_0051,14:42:00,14:42:00,ST_GUINDY,9
TRIP_CMRL_BLUE_0_0051,14:50:00,14:50:00,ST_AIRPORT,10
TRIP_CMRL_BLUE_0_0052,14:30:00,14:30:00,ST_CENTRAL,1
TRIP_CMRL_BLUE_0_0052,14:33:00,14:33:00,ST_GOVT_ESTATE,2
TRIP_CMRL_BLUE_0_0052,14:35:00,14:35:00,ST_LIC,3
TRIP_CMRL_BLUE_0_0052,14:38:00,14:38:00,ST_1000_LIGHTS,4
TRIP_CMRL_BLUE_0_0052,14:41:00,14:41:00,ST_AG_DMS,5
TRIP_CMRL_BLUE_0_0052,14:43:00,14:43:00,ST_TEYNAMPET,6
TRIP_CMRL_BLUE_0_0052,14:45:00,14:45:00,ST_NANDANAM,7
TRIP_CMRL_BLUE_0_0052,14:48:00,14:48:00,ST_SAIDAPET,8
TRIP_CMRL_BLUE_0_0052,14:52:00,14:52:00,ST_GUINDY,9
TRIP_CMRL_BLUE_0_0052,15:00:00,15:00:00,ST_AIRPORT,10
TRIP_CMRL_BLUE_0_0053,14:40:00,14:40:00,ST_CENTRAL,1
TRIP_CMRL_BLUE_0_0053,14:43:00,14:43:00,ST_GOVT_ESTATE,2
TRIP_CMRL_BLUE_0_0053,14:45:00,14:45:00,ST_LIC,3
TRIP_CMRL_BLUE_0_0053,14:48:00,14:48:00,ST_1000_LIGHTS,4
TRIP_CMRL_BLUE_0_0053,14:51:00,14:51:00,ST_AG_DMS,5
TRIP_CMRL_BLUE_0_0053,14:53:00,14:53:00,ST_TEYNAMPET,6
TRIP_CMRL_BLUE_0_0053,14:55:00,14:55:00,ST_NANDANAM,7
TRIP_CMRL_BLUE_0_0053,14:58:00,14:58:00,ST_SAIDAPET,8
TRIP_CMRL_BLUE_0_0053,15:02:00,15:02:00,ST_GUINDY,9
TRIP_CMRL_BLUE_0_0053,15:10:00,15:10:00,ST_AIRPORT,10
TRIP_CMRL_BLUE_0_0054,14:50:00,14:50:00,ST_CENTRAL,1
TRIP_CMRL_BLUE_0_0054,14:53:00,14:53:00,ST_GOVT_ESTATE,2
TRIP_CMRL_BLUE_0_0054,14:55:00,14:55:00,ST_LIC,3
TRIP_CMRL_BLUE_0_0054,14:58:00,14:58:00,ST_1000_LIGHTS,4
TRIP_CMRL_BLUE_0_0054,15:01:00,15:01:00,ST_AG_DMS,5
TRIP_CMRL_BLUE_0_0054,15:03:00,15:03:00,ST_TEYNAMPET,6
TRIP_CMRL_BLUE_0_0054,15:05:00,15:05:00,ST_NANDANAM,7
TRIP_CMRL_BLUE_0_0054,15:08:00,15:08:00,ST_SAIDAPET,8
TRIP_CMRL_BLUE_0_0054,15:12:00,15:12:00,ST_GUINDY,9
TRIP_CMRL_BLUE_0_0054,15:20:00,15:20:00,ST_AIRPORT,10
TRIP_CMRL_BLUE_0_0055,15:00:00,15:00:00,ST_CENTRAL,1
TRIP_CMRL_BLUE_0_0055,15:03:00,15:03:00,ST_GOVT_ESTATE,2
TRIP_CMRL_BLUE_0_0055,15:05:00,15:05:00,ST_LIC,3
TRIP_CMRL_BLUE_0_0055,15:08:00,15:08:00,ST_1000_LIGHTS,4
TRIP_CMRL_BLUE_0_0055,15:11:00,15:11:00,ST_AG_DMS,5
TRIP_CMRL_BLUE_0_0055,15:13:00,15:13:00,ST_TEYNAMPET,6
TRIP_CMRL_BLUE_0_0055,15:15:00,15:15:00,ST_NANDANAM,7
TRIP_CMRL_BLUE_0_0055,15:18:00,15:18:00,ST_SAIDAPET,8
TRIP_CMRL_BLUE_0_0055,15:22:00,15:22:00,ST_GUINDY,9
TRIP_CMRL_BLUE_0_0055,15:30:00,15:30:00,ST_AIRPORT,10
TRIP_CMRL_BLUE_0_0056,15:10:00,15:10:00,ST_CENTRAL,1
TRIP_CMRL_BLUE_0_0056,15:13:00,15:13:00,ST_GOVT_ESTATE,2
TRIP_CMRL_BLUE_0_0056,15:15:00,15:15:00,ST_LIC,3
TRIP_CMRL_BLUE_0_0056,15:18:00,15:18:00,ST_1000_LIGHTS,4
TRIP_CMRL_BLUE_0_0056,15:21:00,15:21:00,ST_AG_DMS,5
TRIP_CMRL_BLUE_0_0056,15:23:00,15:23:00,ST_TEYNAMPET,6
TRIP_CMRL_BLUE_0_0056,15:25:00,15:25:00,ST_NANDANAM,7
TRIP_CMRL_BLUE_0_0056,15:28:00,15:28:00,ST_SAIDAPET,8
TRIP_CMRL_BLUE_0_0056,15:32:00,15:32:00,ST_GUINDY,9
TRIP_CMRL_BLUE_0_0056,15:40:00,15:40:00,ST_AIRPORT,10
TRIP_CMRL_BLUE_0_0057,15:20:00,15:20:00,ST_CENTRAL,1
TRIP_CMRL_BLUE_0_0057,15:23:00,15:23:00,ST_GOVT_ESTATE,2
TRIP_CMRL_BLUE_0_0057,15:25:00,15:25:00,ST_LIC,3
TRIP_CMRL_BLUE_0_0057,15:28:00,15:28:00,ST_1000_LIGHTS,4
TRIP_CMRL_BLUE_0_0057,15:31:00,15:31:00,ST_AG_DMS,5
TRIP_CMRL_BLUE_0_0057,15:33:00,15:33:00,ST_TEYNAMPET,6
TRIP_CMRL_BLUE_0_0057,15:35:00,15:35:00,ST_NANDANAM,7
TRIP_CMRL_BLUE_0_0057,15:38:00,15:38:00,ST_SAIDAPET,8
TRIP_CMRL_BLUE_0_0057,15:42:00,15:42:00,ST_GUINDY,9
TRIP_CMRL_BLUE_0_0057,15:50:00,15:50:00,ST_AIRPORT,10
TRIP_CMRL_BLUE_0_0058,15:30:00,15:30:00,ST_CENTRAL,1
TRIP_CMRL_BLUE_0_0058,15:33:00,15:33:00,ST_GOVT_ESTATE,2
TRIP_CMRL_BLUE_0_0058,15:35:00,15:35:00,ST_LIC,3
TRIP_CMRL_BLUE_0_0058,15:38:00,15:38:00,ST_1000_LIGHTS,4
TRIP_CMRL_BLUE_0_0058,15:41:00,15:41:00,ST_AG_DMS,5
TRIP_CMRL_BLUE_0_0058,15:43:00,15:43:00,ST_TEYNAMPET,6
TRIP_CMRL_BLUE_0_0058,15:45:00,15:45:00,ST_NANDANAM,7
TRIP_CMRL_BLUE_0_0058,15:48:00,15:48:00,ST_SAIDAPET,8
TRIP_CMRL_BLUE_0_0058,15:52:00,15:52:00,ST_GUINDY,9
TRIP_CMRL_BLUE_0_0058,16:00:00,16:00:00,ST_AIRPORT,10
TRIP_CMRL_BLUE_0_0059,15:40:00,15:40:00,ST_CENTRAL,1
TRIP_CMRL_BLUE_0_0059,15:43:00,15:43:00,ST_GOVT_ESTATE,2
TRIP_CMRL_BLUE_0_0059,15:45:00,15:45:00,ST_LIC,3
TRIP_CMRL_BLUE_0_0059,15:48:00,15:48:00,ST_1000_LIGHTS,4
TRIP_CMRL_BLUE_0_0059,15:51:00,15:51:00,ST_AG_DMS,5
TRIP_CMRL_BLUE_0_0059,15:53:00,15:53:00,ST_TEYNAMPET,6
TRIP_CMRL_BLUE_0_0059,15:55:00,15:55:00,ST_NANDANAM,7
TRIP_CMRL_BLUE_0_0059,15:58:00,15:58:00,ST_SAIDAPET,8
TRIP_CMRL_BLUE_0_0059,16:02:00,16:02:00,ST_GUINDY,9
TRIP_CMRL_BLUE_0_0059,16:10:00,16:10:00,ST_AIRPORT,10
TRIP_CMRL_BLUE_0_0060,15:50:00,15:50:00,ST_CENTRAL,1
TRIP_CMRL_BLUE_0_0060,15:53:00,15:53:00,ST_GOVT_ESTATE,2
TRIP_CMRL_BLUE_0_0060,15:55:00,15:55:00,ST_LIC,3
TRIP_CMRL_BLUE_0_0060,15:58:00,15:58:00,ST_1000_LIGHTS,4
TRIP_CMRL_BLUE_0_0060,16:01:00,16:01:00,ST_AG_DMS,5
TRIP_CMRL_BLUE_0_0060,16:03:00,16:03:00,ST_TEYNAMPET,6
TRIP_CMRL_BLUE_0_0060,16:05:00,16:05:00,ST_NANDANAM,7
TRIP_CMRL_BLUE_0_0060,16:08:00,16:08:00,ST_SAIDAPET,8
TRIP_CMRL_BLUE_0_0060,16:12:00,16:12:00,ST_GUINDY,9
TRIP_CMRL_BLUE_0_0060,16:20:00,16:20:00,ST_AIRPORT,10
TRIP_CMRL_BLUE_0_0061,16:00:00,16:00:00,ST_CENTRAL,1
TRIP_CMRL_BLUE_0_0061,16:03:00,16:03:00,ST_GOVT_ESTATE,2
TRIP_CMRL_BLUE_0_0061,16:05:00,16:05:00,ST_LIC,3
TRIP_CMRL_BLUE_0_0061,16:08:00,16:08:00,ST_1000_LIGHTS,4
TRIP_CMRL_BLUE_0_0061,16:11:00,16:11:00,ST_AG_DMS,5
TRIP_CMRL_BLUE_0_0061,16:13:00,16:13:00,ST_TEYNAMPET,6
TRIP_CMRL_BLUE_0_0061,16:15:00,16:15:00,ST_NANDANAM,7
TRIP_CMRL_BLUE_0_0061,16:18:00,16:18:00,ST_SAIDAPET,8
TRIP_CMRL_BLUE_0_0061,16:22:00,16:22:00,ST_GUINDY,9
TRIP_CMRL_BLUE_0_0061,16:30:00,16:30:00,ST_AIRPORT,10
TRIP_CMRL_BLUE_0_0062,16:10:00,16:10:00,ST_CENTRAL,1
TRIP_CMRL_BLUE_0_0062,16:13:00,16:13:00,ST_GOVT_ESTATE,2
TRIP_CMRL_BLUE_0_0062,16:15:00,16:15:00,ST_LIC,3
TRIP_CMRL_BLUE_0_0062,16:18:00,16:18:00,ST_1000_LIGHTS,4
TRIP_CMRL_BLUE_0_0062,16:21:00,16:21:00,ST_AG_DMS,5
TRIP_CMRL_BLUE_0_0062,16:23:00,16:23:00,ST_TEYNAMPET,6
TRIP_CMRL_BLUE_0_0062,16:25:00,16:25:00,ST_NANDANAM,7
TRIP_CMRL_BLUE_0_0062,16:28:00,16:28:00,ST_SAIDAPET,8
TRIP_CMRL_BLUE_0_0062,16:32:00,16:32:00,ST_GUINDY,9
TRIP_CMRL_BLUE_0_0062,16:40:00,16:40:00,ST_AIRPORT,10
TRIP_CMRL_BLUE_0_0063,16:20:00,16:20:00,ST_CENTRAL,1
TRIP_CMRL_BLUE_0_0063,16:23:00,16:23:00,ST_GOVT_ESTATE,2
TRIP_CMRL_BLUE_0_0063,16:25:00,16:25:00,ST_LIC,3
TRIP_CMRL_BLUE_0_0063,16:28:00,16:28:00,ST_1000_LIGHTS,4
TRIP_CMRL_BLUE_0_0063,16:31:00,16:31:00,ST_AG_DMS,5
